621935,414802140,53848.0,51574,2274.0,0.0422299806864,False
621935,428455669,72186.0,64105,8081.0,0.111946914914,False
621935,429122830,73659.0,65410,8249.0,0.111989030533,False
621935,433420589,58561.0,56932,1629.0,0.0278171479312,False
621935,441608602,63469.0,59592,3877.0,0.0610849391041,False
621935,445037789,77193.0,5480,71713.0,0.929009107043,False
621935,44672191,53941.0,53196,745.0,0.0138113865149,False
621935,47787175,117484.0,104550,12934.0,0.110091586939,False
621935,487465454,52506.0,51705,801.0,0.0152553993829,False
621935,493575150,73340.0,72379,961.0,0.0131033542405,False
621935,49957314,110572.0,97775,12797.0,0.115734544008,False
621935,509511413,43332.0,41016,2316.0,0.0534477983938,False
621935,515095673,59716.0,57247,2469.0,0.0413457029942,False
621935,52551873,73992.0,68441,5551.0,0.0750216239593,False
621935,533645345,51864.0,51263,601.0,0.011587999383,False
621935,548522384,48476.0,47162,1314.0,0.0271061968809,False
621935,562254078,96503.0,93242,3261.0,0.033791695595,False
621935,56432651,33823.0,29513,4310.0,0.127428081483,False
621935,57937303,49530.0,45150,4380.0,0.0884312537856,False
621935,591948245,53952.0,52200,1752.0,0.0324733096085,False
621935,598512028,48697.0,47099,1598.0,0.0328151631517,False
621935,611693884,41482.0,39104,2378.0,0.0573260691384,False
621935,611693902,42075.0,39690,2385.0,0.0566844919786,False
621935,613214470,39282.0,36950,2332.0,0.0593656127488,False
621935,613214498,40358.0,38024,2334.0,0.0578324000198,False
621935,624203415,58975.0,53939,5036.0,0.0853921153031,False
621935,628077997,59991.0,54400,5591.0,0.0931973129303,False
621935,628957679,61651.0,56057,5594.0,0.0907365655058,False
621935,636569985,66760.0,59997,6763.0,0.101303175554,False
621935,647087536,65952.0,60297,5655.0,0.0857441775837,False
621935,652485504,59112.0,54871,4241.0,0.0717451617269,False
621935,65976093,610.0,609,1.0,0.0016393442623,False
621935,701505688,57200.0,52232,4968.0,0.0868531468531,False
621935,732778179,36628.0,35438,1190.0,0.0324888063776,False
621935,737597649,48603.0,44294,4309.0,0.0886570787811,False
621935,744761630,49058.0,44314,4744.0,0.0967018631008,False
621935,768076989,44883.0,40937,3946.0,0.0879174743221,False
621935,774662116,67665.0,59703,7962.0,0.117667922855,False
621935,793632772,71829.0,68437,3392.0,0.0472232663687,False
621935,798994299,54291.0,52550,1741.0,0.0320679302278,False
621935,82098622,0,0,0,0.0320679302278,False
621935,82776620,87899.0,69366,18533.0,0.21084426444,False
621935,83973136,103034.0,85144,17890.0,0.173632004969,False
621935,85976873,103315.0,91508,11807.0,0.114281566084,False
621935,88863754,67873.0,63656,4217.0,0.062130744184,False
621935,93054482,30317.0,19288,11029.0,0.363789293136,False
621935,93054515,46591.0,44542,2049.0,0.0439784507738,False
621935,97980507,89638.0,56941,32697.0,0.364767174636,False
